Date,Count,Hour,Temp,Hum,Wind,Visb,Dew,Solar,Rain,Snow,Season,Holiday,Fday,Year,Month,Day,DayOfWeek,WeekStatus,DayName,Season_encoded,Holiday_encoded,Fday_encoded,WeekStatus_encoded,time_idx,group
2017-12-06,165.0,21,1.1,92.0,0.5,235.0,0.0,0.0,0.7,1.0,Winter,Workday,Func,2017,12,6,2,Weekday,Wednesday,Winter,Workday,Func,Weekday,141,0
2017-12-06,222.0,22,1.3,92.0,0.6,233.0,0.1,0.0,0.0,1.0,Winter,Workday,Func,2017,12,6,2,Weekday,Wednesday,Winter,Workday,Func,Weekday,142,0
2017-12-06,193.0,23,1.3,92.0,0.6,209.0,0.1,0.0,0.0,1.0,Winter,Workday,Func,2017,12,6,2,Weekday,Wednesday,Winter,Workday,Func,Weekday,143,0
2017-12-07,198.0,0,1.4,92.0,0.5,240.0,0.2,0.0,0.0,0.9,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,144,0
2017-12-07,218.0,1,1.5,92.0,0.4,227.0,0.3,0.0,0.0,0.9,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,145,0
2017-12-07,149.0,2,1.4,92.0,0.7,168.0,0.2,0.0,0.0,0.9,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,146,0
2017-12-07,102.0,3,1.9,91.0,1.4,218.0,0.5,0.0,0.0,0.9,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,147,0
2017-12-07,62.0,4,1.6,92.0,0.7,119.0,0.4,0.0,0.0,0.9,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,148,0
2017-12-07,83.0,5,1.5,92.0,1.1,175.0,0.3,0.0,0.0,0.9,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,149,0
2017-12-07,137.0,6,1.0,93.0,0.5,148.0,0.0,0.0,0.0,0.9,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,150,0
2017-12-07,367.0,7,0.3,93.0,0.5,173.0,-0.7,0.0,0.0,0.9,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,151,0
2017-12-07,754.0,8,-0.2,96.0,0.8,173.0,-0.7,0.01,0.0,0.8,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,152,0
2017-12-07,415.0,9,0.1,91.0,0.8,265.0,-1.1,0.14,0.0,0.8,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,153,0
2017-12-07,321.0,10,1.1,83.0,0.7,311.0,-1.4,0.41,0.0,0.7,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,154,0
2017-12-07,333.0,11,2.3,69.0,1.7,628.0,-2.8,0.63,0.0,0.6,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,155,0
2017-12-07,431.0,12,3.7,65.0,2.4,833.0,-2.2,0.98,0.0,0.3,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,156,0
2017-12-07,394.0,13,4.1,37.0,3.1,1767.0,-9.3,1.14,0.0,0.0,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,157,0
2017-12-07,390.0,14,4.4,36.0,2.7,1975.0,-9.4,1.04,0.0,0.0,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,158,0
2017-12-07,430.0,15,4.0,35.0,3.1,1962.0,-10.1,0.84,0.0,0.0,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,159,0
2017-12-07,471.0,16,3.2,38.0,2.9,1817.0,-9.7,0.51,0.0,0.0,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,160,0
2017-12-07,552.0,17,2.1,50.0,2.0,1434.0,-7.2,0.15,0.0,0.0,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,161,0
2017-12-07,795.0,18,0.7,46.0,2.7,1558.0,-9.6,0.0,0.0,0.0,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,162,0
2017-12-07,507.0,19,-0.4,47.0,2.5,1269.0,-10.3,0.0,0.0,0.0,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,163,0
2017-12-07,390.0,20,-1.4,47.0,2.5,1620.0,-11.2,0.0,0.0,0.0,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,164,0
2017-12-07,402.0,21,-2.2,46.0,2.2,1975.0,-12.2,0.0,0.0,0.0,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,165,0
2017-12-07,389.0,22,-2.7,48.0,2.6,1844.0,-12.2,0.0,0.0,0.0,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,166,0
2017-12-07,259.0,23,-3.2,50.0,2.1,1887.0,-12.1,0.0,0.0,0.0,Winter,Workday,Func,2017,12,7,3,Weekday,Thursday,Winter,Workday,Func,Weekday,167,0
2017-12-08,233.0,0,-3.5,49.0,2.6,1893.0,-12.6,0.0,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,168,0
2017-12-08,230.0,1,-3.7,50.0,2.5,1902.0,-12.6,0.0,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,169,0
2017-12-08,131.0,2,-4.3,53.0,1.0,1918.0,-12.4,0.0,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,170,0
2017-12-08,99.0,3,-4.8,52.0,1.6,1978.0,-13.1,0.0,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,171,0
2017-12-08,71.0,4,-5.3,53.0,2.4,1936.0,-13.4,0.0,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,172,0
2017-12-08,84.0,5,-5.8,56.0,2.0,1941.0,-13.1,0.0,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,173,0
2017-12-08,158.0,6,-6.0,56.0,3.5,1853.0,-13.3,0.0,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,174,0
2017-12-08,387.0,7,-6.5,57.0,0.8,1776.0,-13.6,0.0,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,175,0
2017-12-08,780.0,8,-7.0,59.0,0.8,1559.0,-13.6,0.01,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,176,0
2017-12-08,395.0,9,-6.7,50.0,0.9,1492.0,-15.4,0.23,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,177,0
2017-12-08,261.0,10,-5.3,44.0,2.8,1516.0,-15.6,0.63,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,178,0
2017-12-08,310.0,11,-3.7,39.0,1.4,1595.0,-15.6,0.93,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,179,0
2017-12-08,355.0,12,-2.0,30.0,1.4,1728.0,-17.3,1.14,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,180,0
2017-12-08,354.0,13,-1.7,28.0,1.8,1963.0,-17.8,1.22,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,181,0
2017-12-08,350.0,14,-1.3,27.0,3.1,1906.0,-17.9,1.12,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,182,0
2017-12-08,362.0,15,-0.8,26.0,3.3,1977.0,-17.9,0.87,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,183,0
2017-12-08,401.0,16,-1.1,24.0,3.4,2000.0,-19.1,0.56,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,184,0
2017-12-08,500.0,17,-2.4,30.0,2.7,2000.0,-17.6,0.18,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,185,0
2017-12-08,752.0,18,-3.1,33.0,1.2,2000.0,-17.1,0.0,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,186,0
2017-12-08,477.0,19,-3.3,35.0,1.1,2000.0,-16.6,0.0,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,187,0
2017-12-08,384.0,20,-3.3,34.0,1.5,2000.0,-16.9,0.0,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,188,0
2017-12-08,336.0,21,-3.3,35.0,0.5,2000.0,-16.6,0.0,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,189,0
2017-12-08,347.0,22,-3.4,39.0,1.2,2000.0,-15.4,0.0,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,190,0
2017-12-08,275.0,23,-3.5,43.0,0.9,2000.0,-14.3,0.0,0.0,0.0,Winter,Workday,Func,2017,12,8,4,Weekday,Friday,Winter,Workday,Func,Weekday,191,0
2017-12-09,267.0,0,-3.5,48.0,0.9,1967.0,-12.9,0.0,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,192,0
2017-12-09,296.0,1,-4.1,49.0,0.6,2000.0,-13.2,0.0,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,193,0
2017-12-09,237.0,2,-4.7,50.0,0.7,1983.0,-13.5,0.0,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,194,0
2017-12-09,169.0,3,-4.3,47.0,0.6,1992.0,-13.9,0.0,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,195,0
2017-12-09,96.0,4,-4.3,49.0,0.7,2000.0,-13.4,0.0,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,196,0
2017-12-09,56.0,5,-4.7,49.0,0.8,1999.0,-13.8,0.0,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,197,0
2017-12-09,76.0,6,-5.1,53.0,0.9,1975.0,-13.2,0.0,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,198,0
2017-12-09,127.0,7,-5.5,56.0,0.8,1950.0,-12.9,0.0,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,199,0
2017-12-09,222.0,8,-5.4,56.0,0.7,1940.0,-12.8,0.01,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,200,0
2017-12-09,291.0,9,-4.7,48.0,1.0,1784.0,-14.0,0.23,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,201,0
2017-12-09,273.0,10,-2.2,42.0,1.3,1646.0,-13.4,0.61,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,202,0
2017-12-09,351.0,11,0.0,45.0,1.1,1500.0,-10.5,0.89,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,203,0
2017-12-09,427.0,12,2.4,40.0,0.8,1809.0,-9.8,1.05,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,204,0
2017-12-09,431.0,13,3.9,36.0,2.0,1702.0,-9.8,1.13,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,205,0
2017-12-09,486.0,14,4.7,32.0,2.2,1948.0,-10.6,1.06,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,206,0
2017-12-09,569.0,15,5.2,30.0,2.0,1963.0,-11.0,0.84,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,207,0
2017-12-09,546.0,16,4.4,33.0,1.6,1963.0,-10.5,0.4,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,208,0
2017-12-09,481.0,17,3.5,37.0,1.8,1963.0,-9.8,0.1,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,209,0
2017-12-09,384.0,18,2.5,41.0,1.0,1974.0,-9.4,0.0,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,210,0
2017-12-09,275.0,19,1.5,48.0,0.4,1878.0,-8.3,0.0,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,211,0
2017-12-09,298.0,20,0.8,51.0,1.4,1848.0,-8.2,0.0,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,212,0
2017-12-09,321.0,21,-0.1,55.0,0.7,1654.0,-8.0,0.0,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,213,0
2017-12-09,289.0,22,-0.5,55.0,0.6,1655.0,-8.4,0.0,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,214,0
2017-12-09,265.0,23,-0.1,54.0,1.3,1570.0,-8.3,0.0,0.0,0.0,Winter,Workday,Func,2017,12,9,5,Weekend,Saturday,Winter,Workday,Func,Weekend,215,0
2017-12-10,326.0,0,-0.2,55.0,1.0,1629.0,-8.1,0.0,0.0,0.0,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,216,0
2017-12-10,280.0,1,-0.2,54.0,0.5,1747.0,-8.4,0.0,0.0,0.0,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,217,0
2017-12-10,243.0,2,0.2,52.0,0.7,1726.0,-8.5,0.0,0.0,0.0,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,218,0
2017-12-10,169.0,3,0.3,53.0,0.5,1748.0,-8.1,0.0,0.0,0.0,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,219,0
2017-12-10,71.0,4,0.4,52.0,1.6,1816.0,-8.3,0.0,0.0,0.0,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,220,0
2017-12-10,13.0,5,0.3,74.0,1.0,178.0,-3.7,0.0,0.0,0.7,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,221,0
2017-12-10,9.0,6,-0.5,90.0,0.9,91.0,-1.9,0.0,2.5,2.7,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,222,0
2017-12-10,20.0,7,-0.4,92.0,1.1,121.0,-1.5,0.0,0.0,4.0,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,223,0
2017-12-10,35.0,8,-0.2,90.0,1.2,378.0,-1.6,0.0,0.0,4.1,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,224,0
2017-12-10,31.0,9,0.2,90.0,1.0,305.0,-1.2,0.0,1.6,4.3,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,225,0
2017-12-10,19.0,10,0.5,91.0,0.4,143.0,-0.8,0.0,0.0,4.3,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,226,0
2017-12-10,58.0,11,0.9,92.0,0.9,137.0,-0.2,0.03,0.0,3.9,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,227,0
2017-12-10,119.0,12,2.3,88.0,0.3,245.0,0.5,0.28,0.0,3.1,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,228,0
2017-12-10,182.0,13,3.3,87.0,1.1,230.0,1.3,0.54,0.0,2.1,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,229,0
2017-12-10,235.0,14,4.2,85.0,0.7,325.0,1.8,0.65,0.0,1.4,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,230,0
2017-12-10,180.0,15,6.7,63.0,4.5,715.0,0.1,0.35,0.0,1.0,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,231,0
2017-12-10,214.0,16,5.4,71.0,3.5,622.0,0.5,0.2,0.0,0.5,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,232,0
2017-12-10,226.0,17,3.6,65.0,4.3,1061.0,-2.3,0.03,0.0,0.4,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,233,0
2017-12-10,210.0,18,2.0,61.0,3.0,2000.0,-4.7,0.0,0.0,0.0,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,234,0
2017-12-10,181.0,19,1.6,53.0,4.0,2000.0,-6.9,0.0,0.0,0.0,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,235,0
2017-12-10,165.0,20,0.6,57.0,3.9,1954.0,-6.9,0.0,0.0,0.0,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,236,0
2017-12-10,167.0,21,0.0,59.0,3.0,1862.0,-7.0,0.0,0.0,0.0,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,237,0
2017-12-10,152.0,22,-1.0,56.0,4.7,2000.0,-8.6,0.0,0.0,0.0,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,238,0
2017-12-10,148.0,23,-1.4,43.0,4.3,2000.0,-12.3,0.0,0.0,0.0,Winter,Workday,Func,2017,12,10,6,Weekend,Sunday,Winter,Workday,Func,Weekend,239,0
2017-12-11,125.0,0,-2.5,39.0,3.4,2000.0,-14.5,0.0,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,240,0
2017-12-11,111.0,1,-3.4,36.0,3.8,2000.0,-16.3,0.0,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,241,0
2017-12-11,67.0,2,-4.2,35.0,3.4,2000.0,-17.4,0.0,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,242,0
2017-12-11,45.0,3,-4.7,38.0,2.4,2000.0,-16.8,0.0,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,243,0
2017-12-11,44.0,4,-5.2,35.0,3.2,2000.0,-18.3,0.0,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,244,0
2017-12-11,86.0,5,-5.6,38.0,3.2,1974.0,-17.6,0.0,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,245,0
2017-12-11,136.0,6,-5.9,39.0,2.9,1979.0,-17.6,0.0,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,246,0
2017-12-11,325.0,7,-6.0,39.0,3.1,1996.0,-17.7,0.0,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,247,0
2017-12-11,653.0,8,-6.0,38.0,3.6,1994.0,-18.0,0.01,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,248,0
2017-12-11,326.0,9,-5.9,36.0,5.1,1941.0,-18.6,0.1,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,249,0
2017-12-11,212.0,10,-5.3,32.0,4.5,2000.0,-19.4,0.62,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,250,0
2017-12-11,226.0,11,-4.7,36.0,3.8,2000.0,-17.5,1.0,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,251,0
2017-12-11,247.0,12,-5.2,33.0,4.6,1973.0,-19.0,1.26,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,252,0
2017-12-11,241.0,13,-5.4,32.0,5.1,1986.0,-19.5,1.24,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,253,0
2017-12-11,253.0,14,-5.4,31.0,4.1,1945.0,-19.9,1.13,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,254,0
2017-12-11,269.0,15,-5.5,33.0,4.5,2000.0,-19.2,0.92,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,255,0
2017-12-11,277.0,16,-6.0,40.0,4.0,2000.0,-17.4,0.55,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,256,0
2017-12-11,361.0,17,-7.1,44.0,4.2,2000.0,-17.3,0.18,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,257,0
2017-12-11,557.0,18,-7.9,43.0,3.3,2000.0,-18.3,0.0,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,258,0
2017-12-11,371.0,19,-8.6,45.0,3.9,2000.0,-18.4,0.0,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,259,0
2017-12-11,254.0,20,-9.3,49.0,3.8,2000.0,-18.0,0.0,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,260,0
2017-12-11,266.0,21,-9.7,51.0,2.5,2000.0,-17.9,0.0,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,261,0
2017-12-11,222.0,22,-10.2,50.0,3.0,2000.0,-18.6,0.0,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,262,0
2017-12-11,174.0,23,-10.7,53.0,1.2,2000.0,-18.4,0.0,0.0,0.0,Winter,Workday,Func,2017,12,11,0,Weekday,Monday,Winter,Workday,Func,Weekday,263,0
2017-12-12,133.0,0,-11.0,51.0,1.1,2000.0,-19.1,0.0,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,264,0
2017-12-12,127.0,1,-11.2,51.0,1.1,2000.0,-19.3,0.0,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,265,0
2017-12-12,95.0,2,-11.5,50.0,0.7,2000.0,-19.8,0.0,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,266,0
2017-12-12,54.0,3,-11.6,50.0,2.2,1995.0,-19.9,0.0,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,267,0
2017-12-12,46.0,4,-11.6,47.0,2.1,1982.0,-20.6,0.0,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,268,0
2017-12-12,65.0,5,-11.6,45.0,2.8,1951.0,-21.1,0.0,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,269,0
2017-12-12,104.0,6,-11.8,47.0,2.5,1973.0,-20.8,0.0,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,270,0
2017-12-12,280.0,7,-12.1,50.0,2.3,1929.0,-20.4,0.0,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,271,0
2017-12-12,580.0,8,-12.3,52.0,1.3,1914.0,-20.1,0.0,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,272,0
2017-12-12,275.0,9,-11.8,46.0,2.9,1956.0,-21.1,0.1,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,273,0
2017-12-12,184.0,10,-10.5,45.0,3.3,1855.0,-20.1,0.6,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,274,0
2017-12-12,201.0,11,-9.4,42.0,3.1,1815.0,-19.9,0.93,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,275,0
2017-12-12,228.0,12,-8.3,35.0,2.9,1967.0,-21.0,1.14,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,276,0
2017-12-12,225.0,13,-6.9,37.0,2.4,1955.0,-19.1,1.22,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,277,0
2017-12-12,258.0,14,-5.4,32.0,2.0,1930.0,-19.5,1.12,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,278,0
2017-12-12,250.0,15,-5.8,30.0,2.8,2000.0,-20.6,0.92,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,279,0
2017-12-12,248.0,16,-6.0,29.0,2.8,1983.0,-21.2,0.58,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,280,0
2017-12-12,305.0,17,-7.0,32.0,2.6,2000.0,-20.9,0.19,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,281,0
2017-12-12,529.0,18,-7.7,36.0,1.0,2000.0,-20.2,0.0,0.0,0.0,Winter,Workday,Func,2017,12,12,1,Weekday,Tuesday,Winter,Workday,Func,Weekday,282,0
